"District","Month","lp_id","mean_access","mean_engagement","Product.Name","locale","pct_free.reduced","pp_total_raw"
3322,"Jun-Jul",72468,0.05,8.84,"Microsoft Outlook","City","[0, 0.2[",""
3322,"Jun-Jul",72758,0.06,10.45,"Google Calendar","City","[0, 0.2[",""
3322,"Jun-Jul",73104,0,0.62,"Achieve3000","City","[0, 0.2[",""
3322,"Jun-Jul",75206,0.09,8.65,"IXL","City","[0, 0.2[",""
3322,"Jun-Jul",76214,0.01,3.42,"Quizizz","City","[0, 0.2[",""
3322,"Jun-Jul",76649,0.06,2.47,"Clever","City","[0, 0.2[",""
3322,"Jun-Jul",76661,0,0.19,"WWF ~ World Wildlife Fund","City","[0, 0.2[",""
3322,"Jun-Jul",76889,0.05,20.31,"Blackboard","City","[0, 0.2[",""
3322,"Jun-Jul",79673,0.02,0.8,"Zendesk","City","[0, 0.2[",""
3322,"Jun-Jul",80144,0.04,1.29,"Quora","City","[0, 0.2[",""
3322,"Jun-Jul",80560,0.03,26.09,"Nitro Type","City","[0, 0.2[",""
3322,"Jun-Jul",80616,0.09,15.23,"IXL Math","City","[0, 0.2[",""
3322,"Jun-Jul",81127,0,0.16,"NASA's Space Place","City","[0, 0.2[",""
3322,"Jun-Jul",83076,0,0.67,"GeoGebra","City","[0, 0.2[",""
3322,"Jun-Jul",83394,0.02,1.49,"Yelp","City","[0, 0.2[",""
3322,"Jun-Jul",84342,0,0.15,"Blindside Networks","City","[0, 0.2[",""
3322,"Jun-Jul",85975,0.06,11.3,"Code.org","City","[0, 0.2[",""
3322,"Jun-Jul",85991,0.1,8.07,"Microsoft Office 365","City","[0, 0.2[",""
3322,"Jun-Jul",86059,0.03,2.92,"Thesaurus.com","City","[0, 0.2[",""
3322,"Jun-Jul",90153,0.44,65.97,"Netflix","City","[0, 0.2[",""
3322,"Jun-Jul",91030,0.39,325.88,"Brainly","City","[0, 0.2[",""
3322,"Jun-Jul",92844,0.01,2.45,"Typing.com","City","[0, 0.2[",""
3322,"Jun-Jul",92993,0.02,6.48,"ALEKS","City","[0, 0.2[",""
3322,"Jun-Jul",93742,0.15,25.92,"TypingClub","City","[0, 0.2[",""
3322,"Jun-Jul",94158,0,0.11,"CoolMath","City","[0, 0.2[",""
3322,"Jun-Jul",94218,0,3.96,"ViewPure","City","[0, 0.2[",""
3322,"Jun-Jul",95253,1.02,1629.03,"Edgenuity","City","[0, 0.2[",""
3322,"Jun-Jul",95731,1.1,655.94,"Google Docs","City","[0, 0.2[",""
3322,"Jun-Jul",98001,0.02,1.36,"Dropbox","City","[0, 0.2[",""
3322,"Jun-Jul",98265,0.09,19.02,"Quizlet","City","[0, 0.2[",""
3322,"Jun-Jul",98845,0.34,61.58,"Meet","City","[0, 0.2[",""
3322,"Jun-Jul",99916,0.46,37.74,"Google Drive","City","[0, 0.2[",""
3322,"Aug-Dec",10533,0.41,70.57,"Scholastic","City","[0, 0.2[",""
3322,"Aug-Dec",11406,0.04,2.04,"WyzAnt","City","[0, 0.2[",""
3322,"Aug-Dec",13496,0.75,49.24,"Wikipedia","City","[0, 0.2[",""
3322,"Aug-Dec",13699,0.39,30.53,"Weebly","City","[0, 0.2[",""
3322,"Aug-Dec",13983,0.22,22.71,"Facebook","City","[0, 0.2[",""
3322,"Aug-Dec",14124,0.05,18.03,"Tumblr","City","[0, 0.2[",""
3322,"Aug-Dec",14168,0.1,5.27,"Dictionary.com","City","[0, 0.2[",""
3322,"Aug-Dec",15254,0.2,84.56,"MIT App Inventor","City","[0, 0.2[",""
3322,"Aug-Dec",16164,0.16,12.06,"nytimes.com","City","[0, 0.2[",""
3322,"Aug-Dec",16406,0.19,175.94,"Google Translate","City","[0, 0.2[",""
3322,"Aug-Dec",16633,0.16,10.38,"CNN Student News","City","[0, 0.2[",""
3322,"Aug-Dec",17941,0.65,26.25,"Kids A-Z","City","[0, 0.2[",""
3322,"Aug-Dec",18090,0.07,5.21,"Minecraft","City","[0, 0.2[",""
3322,"Aug-Dec",19044,1.64,249.5,"Flipgrid","City","[0, 0.2[",""
3322,"Aug-Dec",22856,0.45,7.53,"Fluency Tutor","City","[0, 0.2[",""
3322,"Aug-Dec",24396,0.06,2.19,"Math is Fun","City","[0, 0.2[",""
3322,"Aug-Dec",24711,0.95,573.05,"Kahoot!","City","[0, 0.2[",""
3322,"Aug-Dec",26248,0.08,1.36,"Studio Code","City","[0, 0.2[",""
3322,"Aug-Dec",26372,0.07,13.44,"OverDrive Education","City","[0, 0.2[",""
3322,"Aug-Dec",28504,1.35,479.34,"Google Sheets","City","[0, 0.2[",""
3322,"Aug-Dec",29286,0.08,2.73,"Socratic","City","[0, 0.2[",""
3322,"Aug-Dec",29322,0.59,97.46,"Khan Academy","City","[0, 0.2[",""
3322,"Aug-Dec",30851,0.1,2.11,"Google Chrome","City","[0, 0.2[",""
3322,"Aug-Dec",32213,15.74,7492.54,"Google Classroom","City","[0, 0.2[",""
3322,"Aug-Dec",32340,0.04,2.89,"Education Genius","City","[0, 0.2[",""
3322,"Aug-Dec",32555,0.03,0.44,"Among Us","City","[0, 0.2[",""
3322,"Aug-Dec",33185,5.49,762.03,"Google Forms","City","[0, 0.2[",""
3322,"Aug-Dec",34887,0.08,20.87,"Naviance","City","[0, 0.2[",""
3322,"Aug-Dec",35201,0.14,27.62,"Symbolab","City","[0, 0.2[",""
3322,"Aug-Dec",36620,0.17,26.5,"Disney+","City","[0, 0.2[",""
3322,"Aug-Dec",36692,2.31,556.93,"Epic! - Unlimited Books for Kids","City","[0, 0.2[",""
3322,"Aug-Dec",36859,0.36,502,"Instagram","City","[0, 0.2[",""
3322,"Aug-Dec",37017,0.02,1.61,"Pixlr","City","[0, 0.2[",""
3322,"Aug-Dec",37153,3.08,420.59,"Zearn","City","[0, 0.2[",""
3322,"Aug-Dec",39623,0.32,87,"SpanishDict","City","[0, 0.2[",""
3322,"Aug-Dec",41424,0.08,24.3,"Common App","City","[0, 0.2[",""
3322,"Aug-Dec",41587,0.05,6.07,"LinkedIn","City","[0, 0.2[",""
3322,"Aug-Dec",43491,0.14,23.98,"Duolingo","City","[0, 0.2[",""
3322,"Aug-Dec",45005,0.04,2.47,"GitHub","City","[0, 0.2[",""
3322,"Aug-Dec",47364,0.11,31.88,"Canvas","City","[0, 0.2[",""
3322,"Aug-Dec",48010,0.01,0.06,"GCN Training","City","[0, 0.2[",""
3322,"Aug-Dec",48333,0.66,140.17,"Google Hangouts","City","[0, 0.2[",""
3322,"Aug-Dec",49751,0.17,13.87,"SparkNotes","City","[0, 0.2[",""
3322,"Aug-Dec",50479,0.18,29.67,"ABCya!","City","[0, 0.2[",""
3322,"Aug-Dec",50580,0.66,15.19,"Securly Anywhere Filter","City","[0, 0.2[",""
3322,"Aug-Dec",51340,0.16,12.02,"Grammarly","City","[0, 0.2[",""
3322,"Aug-Dec",51853,0.04,1.04,"PBS Kids","City","[0, 0.2[",""
3322,"Aug-Dec",54430,0.14,10.14,"Encyclopedia Britannica","City","[0, 0.2[",""
3322,"Aug-Dec",54827,0.08,21.78,"SoundCloud","City","[0, 0.2[",""
3322,"Aug-Dec",55450,0.36,115.26,"Spotify: Music and podcasts","City","[0, 0.2[",""
3322,"Aug-Dec",55589,0.25,37.04,"BrainPOP","City","[0, 0.2[",""
3322,"Aug-Dec",56218,3.85,311.92,"School Loop","City","[0, 0.2[",""
3322,"Aug-Dec",57084,0.43,60.45,"CoolMath Games","City","[0, 0.2[",""
3322,"Aug-Dec",57949,0.23,36.26,"Mathway","City","[0, 0.2[",""
3322,"Aug-Dec",59434,3.56,854.18,"Seesaw : The Learning Journal","City","[0, 0.2[",""
3322,"Aug-Dec",61292,8.02,3535.29,"YouTube","City","[0, 0.2[",""
3322,"Aug-Dec",61945,13.84,1360.19,"Zoom","City","[0, 0.2[",""
3322,"Aug-Dec",64581,0.08,139.72,"Hulu","City","[0, 0.2[",""
3322,"Aug-Dec",64947,0.45,65.36,"Desmos","City","[0, 0.2[",""
3322,"Aug-Dec",64948,0.51,84.03,"Prodigy","City","[0, 0.2[",""
3322,"Aug-Dec",65797,0.48,71.41,"Google Drawings","City","[0, 0.2[",""
3322,"Aug-Dec",69429,0.09,5,"WordPress","City","[0, 0.2[",""
3322,"Aug-Dec",69827,1.75,173.97,"Google Sites","City","[0, 0.2[",""
3322,"Aug-Dec",69863,1.13,58.39,"Chrome Web Store","City","[0, 0.2[",""
3322,"Aug-Dec",70878,0.05,8.06,"CHROME MUSIC LAB","City","[0, 0.2[",""
3322,"Aug-Dec",71279,1.14,47.26,"DreamBox","City","[0, 0.2[",""
3322,"Aug-Dec",71805,0.11,5.27,"Scratch","City","[0, 0.2[",""
3322,"Aug-Dec",72468,0.12,13.68,"Microsoft Outlook","City","[0, 0.2[",""
3322,"Aug-Dec",72758,0.51,63.66,"Google Calendar","City","[0, 0.2[",""
3322,"Aug-Dec",75206,0.43,29.78,"IXL","City","[0, 0.2[",""
3322,"Aug-Dec",76122,0.04,1.73,"Canva","City","[0, 0.2[",""
3322,"Aug-Dec",76649,2.64,96.67,"Clever","City","[0, 0.2[",""
3322,"Aug-Dec",76889,0.03,9.04,"Blackboard","City","[0, 0.2[",""
3322,"Aug-Dec",77698,0.1,6.2,"Goodreads","City","[0, 0.2[",""
3322,"Aug-Dec",80144,0.11,3.7,"Quora","City","[0, 0.2[",""
3322,"Aug-Dec",80560,0.06,27.49,"Nitro Type","City","[0, 0.2[",""
3322,"Aug-Dec",80616,0.35,36.94,"IXL Math","City","[0, 0.2[",""
3322,"Aug-Dec",83862,0.14,2.36,"Raz-Kids","City","[0, 0.2[",""
3322,"Aug-Dec",85975,0.34,67.01,"Code.org","City","[0, 0.2[",""
3322,"Aug-Dec",85991,0.04,5.36,"Microsoft Office 365","City","[0, 0.2[",""
3322,"Aug-Dec",86059,0.16,15.45,"Thesaurus.com","City","[0, 0.2[",""
3322,"Aug-Dec",87841,0.89,54.01,"Edpuzzle - Free (Basic Plan)","City","[0, 0.2[",""
3322,"Aug-Dec",90153,0.67,115.39,"Netflix","City","[0, 0.2[",""
3322,"Aug-Dec",91030,0.16,20.15,"Brainly","City","[0, 0.2[",""
3322,"Aug-Dec",93742,0.9,136.52,"TypingClub","City","[0, 0.2[",""
3322,"Aug-Dec",94158,0.01,0.33,"CoolMath","City","[0, 0.2[",""
3322,"Aug-Dec",94218,0.24,16.57,"ViewPure","City","[0, 0.2[",""
3322,"Aug-Dec",94324,0.04,5.6,"WeVideo for Schools","City","[0, 0.2[",""
3322,"Aug-Dec",95253,0.08,40.52,"Edgenuity","City","[0, 0.2[",""
3322,"Aug-Dec",95731,12.4,12444.12,"Google Docs","City","[0, 0.2[",""
3322,"Aug-Dec",95767,0,0.03,"Hapara","City","[0, 0.2[",""
3322,"Aug-Dec",98265,0.66,88.03,"Quizlet","City","[0, 0.2[",""
3322,"Aug-Dec",98845,7.78,2792.68,"Meet","City","[0, 0.2[",""
3322,"Aug-Dec",99916,4.76,477.32,"Google Drive","City","[0, 0.2[",""
3412,"Jan-Mar",11406,0.04,2.13,"WyzAnt","City","[0.4, 0.6[",""
3412,"Jan-Mar",11910,0.03,2.55,"Pew Research Center","City","[0.4, 0.6[",""
3412,"Jan-Mar",13496,1.58,91.12,"Wikipedia","City","[0.4, 0.6[",""
3412,"Jan-Mar",13699,0.68,38.16,"Weebly","City","[0.4, 0.6[",""
3412,"Jan-Mar",15254,1.5,407.18,"MIT App Inventor","City","[0.4, 0.6[",""
3412,"Jan-Mar",17920,0.07,10.18,"Interland","City","[0.4, 0.6[",""
3412,"Jan-Mar",17941,1.15,51.68,"Kids A-Z","City","[0.4, 0.6[",""
3412,"Jan-Mar",19044,0.6,197.24,"Flipgrid","City","[0.4, 0.6[",""
3412,"Jan-Mar",20677,0.02,1.92,"remove.bg","City","[0.4, 0.6[",""
3412,"Jan-Mar",23644,0.03,0.54,"ThoughtCo","City","[0.4, 0.6[",""
3412,"Jan-Mar",26512,0.23,32.06,"Multiplication.com","City","[0.4, 0.6[",""
3412,"Jan-Mar",28504,1.75,317.75,"Google Sheets","City","[0.4, 0.6[",""
3412,"Jan-Mar",29322,3.91,990.34,"Khan Academy","City","[0.4, 0.6[",""
3412,"Jan-Mar",32213,25.7,6210.88,"Google Classroom","City","[0.4, 0.6[",""
3412,"Jan-Mar",33326,0.46,60.02,"Ducksters","City","[0.4, 0.6[",""
3412,"Jan-Mar",34887,0.02,0.24,"Naviance","City","[0.4, 0.6[",""
3412,"Jan-Mar",35007,3.3,311.23,"Imagine Learning","City","[0.4, 0.6[",""
3412,"Jan-Mar",35201,0.06,13.2,"Symbolab","City","[0.4, 0.6[",""
3412,"Jan-Mar",37017,0.18,12.96,"Pixlr","City","[0.4, 0.6[",""
3412,"Jan-Mar",39623,0.1,4.9,"SpanishDict","City","[0.4, 0.6[",""
3412,"Jan-Mar",41424,0.02,0.37,"Common App","City","[0.4, 0.6[",""
3412,"Jan-Mar",45716,0.07,2.34,"ClassDojo for Students","City","[0.4, 0.6[",""
3412,"Jan-Mar",48010,0.02,0.18,"GCN Training","City","[0.4, 0.6[",""
3412,"Jan-Mar",49050,1.02,390.39,"Freckle by Renaissance","City","[0.4, 0.6[",""
3412,"Jan-Mar",49563,1.3,609.61,"Book Creator","City","[0.4, 0.6[",""
3412,"Jan-Mar",50479,0.75,119.02,"ABCya!","City","[0.4, 0.6[",""
3412,"Jan-Mar",50580,5.84,197.16,"Securly Anywhere Filter","City","[0.4, 0.6[",""
3412,"Jan-Mar",53775,0.04,1.26,"Google Play Music","City","[0.4, 0.6[",""
3412,"Jan-Mar",54110,0.02,10.45,"Pandora","City","[0.4, 0.6[",""
3412,"Jan-Mar",54430,0.35,21.83,"Encyclopedia Britannica","City","[0.4, 0.6[",""
3412,"Jan-Mar",55031,1.09,88.16,"Nearpod","City","[0.4, 0.6[",""
3412,"Jan-Mar",57949,0.12,11.64,"Mathway","City","[0.4, 0.6[",""
3412,"Jan-Mar",59434,0.02,2.18,"Seesaw : The Learning Journal","City","[0.4, 0.6[",""
3412,"Jan-Mar",64915,0.88,292.29,"ReadWorks","City","[0.4, 0.6[",""
3412,"Jan-Mar",64948,1.12,106.13,"Prodigy","City","[0.4, 0.6[",""
3412,"Jan-Mar",64998,0.15,8.61,"ST Math","City","[0.4, 0.6[",""
3412,"Jan-Mar",65131,6.74,2752.09,"Amplify","City","[0.4, 0.6[",""
3412,"Jan-Mar",69706,0.02,0.18,"PoweSchool Performance Matters","City","[0.4, 0.6[",""
3412,"Jan-Mar",69827,2.28,287.15,"Google Sites","City","[0.4, 0.6[",""
3412,"Jan-Mar",71279,13.13,630.6,"DreamBox","City","[0.4, 0.6[",""
3412,"Jan-Mar",71805,0.92,31.84,"Scratch","City","[0.4, 0.6[",""
3412,"Jan-Mar",73323,0.02,0.96,"Turnitin","City","[0.4, 0.6[",""
3412,"Jan-Mar",75206,0.22,13.36,"IXL","City","[0.4, 0.6[",""
3412,"Jan-Mar",76649,37.89,3303.73,"Clever","City","[0.4, 0.6[",""
3412,"Jan-Mar",77713,0.03,1.1,"Gale Presents: Peterson's Test Prep","City","[0.4, 0.6[",""
3412,"Jan-Mar",82101,0.04,0.45,"Time","City","[0.4, 0.6[",""
3412,"Jan-Mar",87762,0.06,1.18,"Grammarly for Chrome","City","[0.4, 0.6[",""
3412,"Jan-Mar",88925,1.06,37.12,"Google Expeditions","City","[0.4, 0.6[",""
3412,"Jan-Mar",92844,0.33,38.33,"Typing.com","City","[0.4, 0.6[",""
3412,"Jan-Mar",93690,0.04,1.78,"Calculator.com","City","[0.4, 0.6[",""
3412,"Jan-Mar",93742,2.63,502.66,"TypingClub","City","[0.4, 0.6[",""
3412,"Jan-Mar",95253,0.02,0.37,"Edgenuity","City","[0.4, 0.6[",""
3412,"Jan-Mar",95731,20.55,5210.55,"Google Docs","City","[0.4, 0.6[",""
3412,"Jan-Mar",97280,3.7,932.96,"Newsela","City","[0.4, 0.6[",""
3412,"Jan-Mar",98845,7.86,1357.73,"Meet","City","[0.4, 0.6[",""
3412,"Jan-Mar",99916,12.79,1083.04,"Google Drive","City","[0.4, 0.6[",""
3412,"Apr-May",10533,0.82,119,"Scholastic","City","[0.4, 0.6[",""
3412,"Apr-May",10745,0.16,14.57,"Wonderopolis","City","[0.4, 0.6[",""
3412,"Apr-May",13496,0.74,42.53,"Wikipedia","City","[0.4, 0.6[",""
3412,"Apr-May",15254,0.52,270.64,"MIT App Inventor","City","[0.4, 0.6[",""
3412,"Apr-May",16406,0.29,189.8,"Google Translate","City","[0.4, 0.6[",""
3412,"Apr-May",16753,0.79,123.03,"Flocabulary","City","[0.4, 0.6[",""
3412,"Apr-May",17941,1.83,85.04,"Kids A-Z","City","[0.4, 0.6[",""
3412,"Apr-May",19044,1.94,370.13,"Flipgrid","City","[0.4, 0.6[",""
3412,"Apr-May",20594,0.52,72.59,"Quill","City","[0.4, 0.6[",""
3412,"Apr-May",23927,0.02,0.44,"GoGuardian","City","[0.4, 0.6[",""
3412,"Apr-May",26512,0.16,11.98,"Multiplication.com","City","[0.4, 0.6[",""
3412,"Apr-May",26533,0.24,17.27,"Screencastify","City","[0.4, 0.6[",""
3412,"Apr-May",28504,1.95,1329.85,"Google Sheets","City","[0.4, 0.6[",""
3412,"Apr-May",29322,4.66,857.21,"Khan Academy","City","[0.4, 0.6[",""
3412,"Apr-May",32213,27.68,8780.67,"Google Classroom","City","[0.4, 0.6[",""
3412,"Apr-May",33185,9.29,1233.38,"Google Forms","City","[0.4, 0.6[",""
3412,"Apr-May",35007,1.91,226.78,"Imagine Learning","City","[0.4, 0.6[",""
3412,"Apr-May",35971,0.88,43.13,"Edpuzzle","City","[0.4, 0.6[",""
3412,"Apr-May",36102,0.02,0.18,"Little Alchemy","City","[0.4, 0.6[",""
3412,"Apr-May",36692,3.46,769.83,"Epic! - Unlimited Books for Kids","City","[0.4, 0.6[",""
3412,"Apr-May",43491,0.19,48.65,"Duolingo","City","[0.4, 0.6[",""
3412,"Apr-May",45716,0.15,3.64,"ClassDojo for Students","City","[0.4, 0.6[",""
3412,"Apr-May",47267,0.31,69.53,"ClassDojo","City","[0.4, 0.6[",""
3412,"Apr-May",48010,0.02,0.36,"GCN Training","City","[0.4, 0.6[",""
3412,"Apr-May",48333,0.51,37.59,"Google Hangouts","City","[0.4, 0.6[",""
3412,"Apr-May",49050,0.73,119.05,"Freckle by Renaissance","City","[0.4, 0.6[",""
3412,"Apr-May",49563,0.75,364.48,"Book Creator","City","[0.4, 0.6[",""
3412,"Apr-May",50479,0.34,58.3,"ABCya!","City","[0.4, 0.6[",""
3412,"Apr-May",50580,3.25,81.51,"Securly Anywhere Filter","City","[0.4, 0.6[",""
3412,"Apr-May",51853,0.12,4.52,"PBS Kids","City","[0.4, 0.6[",""
3412,"Apr-May",52196,0.59,62.3,"BrainPOP Jr.","City","[0.4, 0.6[",""
3412,"Apr-May",52615,0.49,122.38,"Mystery Science","City","[0.4, 0.6[",""
3412,"Apr-May",53775,0.03,0.93,"Google Play Music","City","[0.4, 0.6[",""
3412,"Apr-May",55031,1.28,141.81,"Nearpod","City","[0.4, 0.6[",""
3412,"Apr-May",55589,2.42,383.62,"BrainPOP","City","[0.4, 0.6[",""
3412,"Apr-May",56441,0.1,11.12,"Audible","City","[0.4, 0.6[",""
3412,"Apr-May",57949,0.07,6.18,"Mathway","City","[0.4, 0.6[",""
3412,"Apr-May",60051,0.02,0.18,"Big Ideas Math","City","[0.4, 0.6[",""
3412,"Apr-May",61384,0.4,66.42,"XtraMath","City","[0.4, 0.6[",""
3412,"Apr-May",61945,0.77,108.22,"Zoom","City","[0.4, 0.6[",""
3412,"Apr-May",64915,1.46,511.44,"ReadWorks","City","[0.4, 0.6[",""
3412,"Apr-May",64948,0.53,108.08,"Prodigy","City","[0.4, 0.6[",""
3412,"Apr-May",65131,2.03,563.97,"Amplify","City","[0.4, 0.6[",""
3412,"Apr-May",65797,0.65,94.19,"Google Drawings","City","[0.4, 0.6[",""
3412,"Apr-May",66933,0.09,27.89,"ABCmouse.com","City","[0.4, 0.6[",""
3412,"Apr-May",67035,0.43,33.98,"CommonLit","City","[0.4, 0.6[",""
3412,"Apr-May",68490,0.16,3.87,"Wikimedia Commons","City","[0.4, 0.6[",""
3412,"Apr-May",69757,0.02,0.35,"DeltaMath","City","[0.4, 0.6[",""
3412,"Apr-May",69827,1.21,158.19,"Google Sites","City","[0.4, 0.6[",""
3412,"Apr-May",69863,0.8,21.21,"Chrome Web Store","City","[0.4, 0.6[",""
3412,"Apr-May",70878,0.05,6.85,"CHROME MUSIC LAB","City","[0.4, 0.6[",""
3412,"Apr-May",71279,6.19,347.61,"DreamBox","City","[0.4, 0.6[",""
3412,"Apr-May",71805,0.3,16.24,"Scratch","City","[0.4, 0.6[",""
3412,"Apr-May",72713,0.08,7.16,"Google Books","City","[0.4, 0.6[",""
3412,"Apr-May",72758,1.16,342.56,"Google Calendar","City","[0.4, 0.6[",""
3412,"Apr-May",76214,0.7,103.94,"Quizizz","City","[0.4, 0.6[",""
3412,"Apr-May",76649,23.27,1669.25,"Clever","City","[0.4, 0.6[",""
3412,"Apr-May",77713,0.02,0.71,"Gale Presents: Peterson's Test Prep","City","[0.4, 0.6[",""
3412,"Apr-May",80560,0.05,17.45,"Nitro Type","City","[0.4, 0.6[",""
3412,"Apr-May",83862,0.39,11.36,"Raz-Kids","City","[0.4, 0.6[",""
3412,"Apr-May",85975,0.13,21.96,"Code.org","City","[0.4, 0.6[",""
3412,"Apr-May",86703,0.36,51.34,"GoNoodle","City","[0.4, 0.6[",""
3412,"Apr-May",88925,0.8,25.54,"Google Expeditions","City","[0.4, 0.6[",""
3412,"Apr-May",89688,0.51,90.17,"Teach TCI","City","[0.4, 0.6[",""
3412,"Apr-May",90153,0.1,6.31,"Netflix","City","[0.4, 0.6[",""
3412,"Apr-May",92844,0.1,18.02,"Typing.com","City","[0.4, 0.6[",""
3412,"Apr-May",92867,0.33,46.28,"Math Playground","City","[0.4, 0.6[",""
3412,"Apr-May",93690,0.11,5.56,"Calculator.com","City","[0.4, 0.6[",""
3412,"Apr-May",93742,1.27,183.4,"TypingClub","City","[0.4, 0.6[",""
3412,"Apr-May",94158,0.03,0.89,"CoolMath","City","[0.4, 0.6[",""
3412,"Apr-May",95731,16.63,10803.17,"Google Docs","City","[0.4, 0.6[",""
3412,"Apr-May",96706,0.02,8.53,"MindTap","City","[0.4, 0.6[",""
3412,"Apr-May",97280,2.28,440.89,"Newsela","City","[0.4, 0.6[",""
3412,"Apr-May",98845,12.03,1961.37,"Meet","City","[0.4, 0.6[",""
3412,"Apr-May",99916,9.31,838.7,"Google Drive","City","[0.4, 0.6[",""
3412,"Jun-Jul",11406,0.02,2.27,"WyzAnt","City","[0.4, 0.6[",""
3412,"Jun-Jul",11910,0.02,0.61,"Pew Research Center","City","[0.4, 0.6[",""
3412,"Jun-Jul",12816,0.02,0.26,"Turtle Diary","City","[0.4, 0.6[",""
3412,"Jun-Jul",13983,0.05,10.78,"Facebook","City","[0.4, 0.6[",""
3412,"Jun-Jul",15254,0.23,121,"MIT App Inventor","City","[0.4, 0.6[",""
3412,"Jun-Jul",17941,0.25,9.05,"Kids A-Z","City","[0.4, 0.6[",""
3412,"Jun-Jul",23927,0.02,0.17,"GoGuardian","City","[0.4, 0.6[",""
3412,"Jun-Jul",25559,0.12,21.82,"Lexia Core5 Reading","City","[0.4, 0.6[",""
3412,"Jun-Jul",28504,0.26,367.06,"Google Sheets","City","[0.4, 0.6[",""
3412,"Jun-Jul",29322,0.62,143.55,"Khan Academy","City","[0.4, 0.6[",""
3412,"Jun-Jul",32213,2.42,289.45,"Google Classroom","City","[0.4, 0.6[",""
3412,"Jun-Jul",33185,0.32,44.09,"Google Forms","City","[0.4, 0.6[",""
3412,"Jun-Jul",35007,0.29,64.27,"Imagine Learning","City","[0.4, 0.6[",""
3412,"Jun-Jul",36692,0.68,144.52,"Epic! - Unlimited Books for Kids","City","[0.4, 0.6[",""
3412,"Jun-Jul",43491,0.09,33.02,"Duolingo","City","[0.4, 0.6[",""
3412,"Jun-Jul",47261,0.02,3.06,"Funbrain","City","[0.4, 0.6[",""
3412,"Jun-Jul",48010,0.02,0.17,"GCN Training","City","[0.4, 0.6[",""
3412,"Jun-Jul",49050,0.06,15.4,"Freckle by Renaissance","City","[0.4, 0.6[",""
3412,"Jun-Jul",50479,0.1,21.36,"ABCya!","City","[0.4, 0.6[",""
3412,"Jun-Jul",50580,1,27.69,"Securly Anywhere Filter","City","[0.4, 0.6[",""
3412,"Jun-Jul",51853,0.05,1.27,"PBS Kids","City","[0.4, 0.6[",""
3412,"Jun-Jul",52196,0.08,8.46,"BrainPOP Jr.","City","[0.4, 0.6[",""
3412,"Jun-Jul",53775,0.02,0.44,"Google Play Music","City","[0.4, 0.6[",""
3412,"Jun-Jul",55589,0.2,42.31,"BrainPOP","City","[0.4, 0.6[",""
3412,"Jun-Jul",57724,0.02,0.17,"EasyBib","City","[0.4, 0.6[",""
3412,"Jun-Jul",57949,0.02,1.61,"Mathway","City","[0.4, 0.6[",""
3412,"Jun-Jul",60051,0.02,2.8,"Big Ideas Math","City","[0.4, 0.6[",""
3412,"Jun-Jul",61292,4.02,2070.85,"YouTube","City","[0.4, 0.6[",""
3412,"Jun-Jul",61384,0.07,12.08,"XtraMath","City","[0.4, 0.6[",""
3412,"Jun-Jul",64124,0.02,0.17,"Learn.Genetics","City","[0.4, 0.6[",""
3412,"Jun-Jul",64948,0.19,41.56,"Prodigy","City","[0.4, 0.6[",""
3412,"Jun-Jul",64998,0.03,1.05,"ST Math","City","[0.4, 0.6[",""
3412,"Jun-Jul",69827,0.15,16.69,"Google Sites","City","[0.4, 0.6[",""
3412,"Jun-Jul",71279,0.72,37.99,"DreamBox","City","[0.4, 0.6[",""
3412,"Jun-Jul",71805,0.11,5.25,"Scratch","City","[0.4, 0.6[",""
3412,"Jun-Jul",72758,0.46,142.17,"Google Calendar","City","[0.4, 0.6[",""
3412,"Jun-Jul",75206,0.03,3.94,"IXL","City","[0.4, 0.6[",""
3412,"Jun-Jul",76649,3.87,187.49,"Clever","City","[0.4, 0.6[",""
3412,"Jun-Jul",80972,0.03,3,"ExploreLearning","City","[0.4, 0.6[",""
3412,"Jun-Jul",81127,0.02,0.17,"NASA's Space Place","City","[0.4, 0.6[",""
3412,"Jun-Jul",83118,0.02,3.23,"Legends of Learning","City","[0.4, 0.6[",""
3412,"Jun-Jul",87762,0.02,0.36,"Grammarly for Chrome","City","[0.4, 0.6[",""
3412,"Jun-Jul",92844,0.03,6.71,"Typing.com","City","[0.4, 0.6[",""
3412,"Jun-Jul",92867,0.08,9.93,"Math Playground","City","[0.4, 0.6[",""
3412,"Jun-Jul",93690,0.03,1.15,"Calculator.com","City","[0.4, 0.6[",""
3412,"Jun-Jul",93742,0.39,60.98,"TypingClub","City","[0.4, 0.6[",""
3412,"Jun-Jul",94158,0.02,0.51,"CoolMath","City","[0.4, 0.6[",""
3412,"Jun-Jul",94264,0.02,0.35,"The Physics Classroom","City","[0.4, 0.6[",""
3412,"Jun-Jul",95731,1.33,706.77,"Google Docs","City","[0.4, 0.6[",""
3412,"Jun-Jul",96034,0.02,0.61,"RoomRecess.com","City","[0.4, 0.6[",""
3412,"Jun-Jul",98128,0.02,0.17,"Blooket","City","[0.4, 0.6[",""
3412,"Jun-Jul",98402,0.02,0.23,"Reflex Math","City","[0.4, 0.6[",""
3412,"Jun-Jul",98845,2.15,476.81,"Meet","City","[0.4, 0.6[",""
3412,"Jun-Jul",99916,0.84,99.77,"Google Drive","City","[0.4, 0.6[",""
3412,"Aug-Dec",13983,0.07,15.51,"Facebook","City","[0.4, 0.6[",""
