,Latitude,Longitude,Temp_March,Pres_March,Humi_March,Wind_March,Prec_March,Clou_March,Temp_Oct,Pres_Oct,Humi_Oct,Wind_Oct,Prec_Oct,Clou_Oct,Temp_Yearly_Av,Pres_Yearly_Av,Humi_Yearly_Av,Wind_Yearly_Av,Prec_Yearly_Av,Clou_Yearly_Av
267,12.2166667,-61.6333333,77.82800000000006,1013.76,81.29,15.1574808,0.0019500000000000001,42.69,81.158,1011.35,83.09,11.4173232,0.00312,48.08,79.49300000000002,1012.5550000000001,82.19,13.287402,0.002535,45.385
268,12.0783333,15.0308333,88.66400000000003,1006.43,18.94,13.3858272,0.0,20.38,85.15400000000005,1006.58,50.29,8.9895016,0.0,20.62,86.90900000000005,1006.505,34.615,11.1876644,0.0,20.5
269,11.8613889,3.3858333,86.82800000000006,1000.17,33.35,8.4973756,0.00039,31.23,81.53600000000007,998.83,66.09,6.8241472000000005,0.00078,33.11,84.18200000000007,999.5,49.72,7.6607614,0.000585,32.17
270,11.85,51.05,76.424,1010.59,77.13,9.5472444,0.00078,23.02,80.54600000000005,1010.59,74.37,8.1364832,0.00039,16.98,78.48500000000003,1010.59,75.75,8.8418638,0.000585,20.0
271,11.775047,-72.44447199999999,81.51800000000009,1015.19,69.31,22.14567,0.00078,36.97,82.47200000000004,1013.22,79.64,11.3845148,0.00741,51.51,81.99500000000006,1014.205,74.475,16.7650924,0.004095,44.239999999999995
272,11.6997222,-70.1991667,80.58200000000002,1013.66,71.22,28.1167988,0.00039,27.09,83.71400000000003,1012.28,76.5,19.3241476,0.00156,40.62,82.14800000000002,1012.97,73.86,23.7204732,0.000975,33.855
273,11.6580556,-70.215,80.58200000000002,1013.66,71.22,28.1167988,0.00039,27.09,83.71400000000003,1012.28,76.5,19.3241476,0.00156,40.62,82.14800000000002,1012.97,73.86,23.7204732,0.000975,33.855
274,11.595,43.148055600000006,79.77200000000003,1010.8,75.49,10.9251972,0.0019500000000000001,37.58,84.36200000000005,1008.86,70.18,9.9737536,0.00039,21.44,82.06700000000004,1009.8299999999999,72.83500000000001,10.4494754,0.00117,29.509999999999998
275,11.471111099999998,49.8738889,76.424,1010.59,77.13,9.5472444,0.00078,23.02,80.54600000000005,1010.59,74.37,8.1364832,0.00039,16.98,78.48500000000003,1010.59,75.75,8.8418638,0.000585,20.0
276,11.3,2.4333333,86.82800000000006,1000.17,33.35,8.4973756,0.00039,31.23,81.53600000000007,998.83,66.09,6.8241472000000005,0.00078,33.11,84.18200000000007,999.5,49.72,7.6607614,0.000585,32.17
277,11.1833333,-60.7333333,77.82800000000006,1013.76,81.29,15.1574808,0.0019500000000000001,42.69,81.158,1011.35,83.09,11.4173232,0.00312,48.08,79.49300000000002,1012.5550000000001,82.19,13.287402,0.002535,45.385
278,11.073771,-85.632716,73.83200000000002,1011.63,61.4,18.4055124,0.00039,29.18,77.77400000000002,1010.09,83.64,9.3175856,0.00741,51.67,75.80300000000003,1010.86,72.52,13.861549,0.0039,40.425
279,11.0580556,-0.2416666999999999,88.484,1005.81,46.19,9.9081368,0.00234,39.35,82.07600000000009,1007.23,71.69,7.709974,0.0035099999999999997,41.01,85.28000000000004,1006.52,58.94,8.8090554,0.0029249999999999996,40.18
280,11.0425,14.1447222,82.4,983.2,26.36,8.4973756,0.00039,28.03,79.25,976.35,55.86,5.8727036,0.00078,31.9,80.825,979.7750000000001,41.11,7.1850396,0.000585,29.965
281,11.033333,-84.716667,71.43800000000005,1006.91,68.92,15.616798399999999,0.0054600000000000004,30.66,70.12400000000001,997.28,86.51,5.905512,0.00936,60.5,70.78100000000003,1002.095,77.715,10.7611552,0.00741,45.58
282,10.895,-1.0938888999999998,88.484,1005.81,46.19,9.9081368,0.00234,39.35,82.07600000000009,1007.23,71.69,7.709974,0.0035099999999999997,41.01,85.28000000000004,1006.52,58.94,8.8090554,0.0029249999999999996,40.18
283,10.8638889,0.205,84.25400000000005,1001.24,49.77,7.874015999999999,0.00234,33.92,78.908,997.65,74.82,5.9711288,0.00156,39.73,81.58100000000002,999.4449999999999,62.295,6.9225724,0.00195,36.825
284,10.6666667,-61.5333333,77.82800000000006,1013.76,81.29,15.1574808,0.0019500000000000001,42.69,81.158,1011.35,83.09,11.4173232,0.00312,48.08,79.49300000000002,1012.5550000000001,82.19,13.287402,0.002535,45.385
285,10.48115,-6.406939,84.61400000000003,995.01,36.27,8.7598428,0.00078,28.95,79.89800000000002,990.55,70.82,7.053806,0.0027300000000000002,37.84,82.25600000000003,992.78,53.545,7.9068244,0.001755,33.395
286,10.3591667,0.4708332999999999,84.25400000000005,1001.24,49.77,7.874015999999999,0.00234,33.92,78.908,997.65,74.82,5.9711288,0.00156,39.73,81.58100000000002,999.4449999999999,62.295,6.9225724,0.00195,36.825
287,10.2833333,22.7833333,81.77000000000007,975.16,21.62,13.615486,0.00039,27.61,81.28399999999999,961.55,37.34,10.66273,0.00078,29.94,81.52700000000003,968.355,29.480000000000004,12.139108,0.000585,28.775
288,9.9166667,-11.45,81.08600000000007,998.2,54.32,4.9540684,0.00078,26.19,75.14600000000004,995.04,89.95,3.9041995999999997,0.00897,61.38,78.11600000000006,996.62,72.135,4.4291339999999995,0.004875,43.785000000000004
289,9.883333300000002,-11.1666667,81.08600000000007,998.2,54.32,4.9540684,0.00078,26.19,75.14600000000004,995.04,89.95,3.9041995999999997,0.00897,61.38,78.11600000000006,996.62,72.135,4.4291339999999995,0.004875,43.785000000000004
290,9.8166667,80.2333333,82.49000000000002,1016,83.79,16.5026252,0.00078,29.12,82.68800000000005,1015.82,87.95,18.5039376,0.0054600000000000004,57.95,82.58900000000003,1015.9100000000001,85.87,17.5032814,0.0031200000000000004,43.535000000000004
291,9.8166667,80.16666670000001,82.49000000000002,1016,83.79,16.5026252,0.00078,29.12,82.68800000000005,1015.82,87.95,18.5039376,0.0054600000000000004,57.95,82.58900000000003,1015.9100000000001,85.87,17.5032814,0.0031200000000000004,43.535000000000004
292,9.5928,-5.1944870000000005,84.52400000000002,999.73,50.89,8.8254596,0.00234,34.27,78.83600000000007,996.85,77.8,6.5944883999999995,0.00429,42.56,81.68000000000004,998.29,64.345,7.709974,0.0033150000000000002,38.415000000000006
293,9.5652778,-78.9533333,81.82400000000001,1010.81,69.38,11.3517064,0.00078,33.99,79.7,1009.26,86.33,6.1351708,0.0066300000000000005,52.44,80.762,1010.035,77.85499999999999,8.7434386,0.0037050000000000004,43.215
294,9.55,-79.65,81.82400000000001,1010.81,69.38,11.3517064,0.00078,33.99,79.7,1009.26,86.33,6.1351708,0.0066300000000000005,52.44,80.762,1010.035,77.85499999999999,8.7434386,0.0037050000000000004,43.215
295,8.409166699999998,20.6530556,89.25800000000001,1000.49,34.66,9.2847772,0.0027300000000000002,27.4,80.816,1001.11,74.32,6.5288715999999996,0.00117,33.87,85.037,1000.8,54.489999999999995,7.9068244,0.0019500000000000001,30.634999999999998
296,8.2,-59.7833333,78.89000000000001,1013.98,81.91,12.4343836,0.00429,58.66,81.32000000000006,1012.86,82.1,10.66273,0.00312,47.19,80.10500000000005,1013.4200000000001,82.005,11.5485568,0.003705,52.925
297,7.717222200000001,134.6122222,80.24000000000002,1007.29,77.47,8.1364832,0.00468,54.95,80.43800000000005,1002.61,84.31,7.3162731999999995,0.0039000000000000003,64.31,80.33900000000003,1004.95,80.89,7.7263782,0.00429,59.63
298,7.6216667,134.63888889999998,80.24000000000002,1007.29,77.47,8.1364832,0.00468,54.95,80.43800000000005,1002.61,84.31,7.3162731999999995,0.0039000000000000003,64.31,80.33900000000003,1004.95,80.89,7.7263782,0.00429,59.63
299,7.579444400000001,-8.5377778,78.96200000000006,990.81,72.22,6.1351708,0.00468,46.3,74.10200000000007,983.74,90.41,4.8228348,0.00897,63.6,76.53200000000007,987.275,81.315,5.4790028,0.006825,54.95
300,7.302222200000001,-8.530833300000001,78.96200000000006,990.81,72.22,6.1351708,0.00468,46.3,74.10200000000007,983.74,90.41,4.8228348,0.00897,63.6,76.53200000000007,987.275,81.315,5.4790028,0.006825,54.95
301,6.8837,116.8477,81.608,1009.71,81.48,7.414698399999999,0.00156,51.91,81.35600000000002,1010.14,84.5,8.4973756,0.00741,54.09,81.48200000000001,1009.925,82.99000000000001,7.956036999999999,0.004485,53.0
302,6.883333299999999,73.1,84.52400000000002,1011.18,75.15,11.5485568,0.0019500000000000001,45.24,83.03000000000004,1012.61,81.97,16.863517599999998,0.00312,66.43,83.77700000000003,1011.895,78.56,14.206037199999999,0.002535,55.83500000000001
303,6.8,-58.1666667,78.89000000000001,1013.98,81.91,12.4343836,0.00429,58.66,81.32000000000006,1012.86,82.1,10.66273,0.00312,47.19,80.10500000000005,1013.4200000000001,82.005,11.5485568,0.003705,52.925
304,6.7166667,73.1,84.52400000000002,1011.18,75.15,11.5485568,0.0019500000000000001,45.24,83.03000000000004,1012.61,81.97,16.863517599999998,0.00312,66.43,83.77700000000003,1011.895,78.56,14.206037199999999,0.002535,55.83500000000001
305,6.4414,100.198619,83.60600000000002,1009.67,75.82,7.4803152,0.0019500000000000001,56.28,80.79800000000003,1010.9,87.62,6.889764,0.0039000000000000003,71.77,82.20200000000003,1010.285,81.72,7.1850396,0.002925,64.025
306,5.95,-56.9833333,78.89000000000001,1013.98,81.91,12.4343836,0.00429,58.66,81.32000000000006,1012.86,82.1,10.66273,0.00312,47.19,80.10500000000005,1013.4200000000001,82.005,11.5485568,0.003705,52.925
307,5.893333,95.321389,79.53800000000004,1004.94,82.62,6.036745600000001,0.00858,50.76,79.55600000000003,1003.68,83.78,8.2349084,0.0054600000000000004,67.43,79.54700000000003,1004.31,83.2,7.135827000000001,0.00702,59.095
308,5.883333299999999,-55.05,79.77200000000003,1012.5,79.93,12.073491200000001,0.0035099999999999997,45.46,82.58000000000004,1012.03,80.05,11.3845148,0.0019500000000000001,30.63,81.17600000000004,1012.265,79.99000000000001,11.729003,0.00273,38.045
309,5.6666667,-53.7833333,79.77200000000003,1012.5,79.93,12.073491200000001,0.0035099999999999997,45.46,82.58000000000004,1012.03,80.05,11.3845148,0.0019500000000000001,30.63,81.17600000000004,1012.265,79.99000000000001,11.729003,0.00273,38.045
310,5.5577,95.3222,79.53800000000004,1004.94,82.62,6.036745600000001,0.00858,50.76,79.55600000000003,1003.68,83.78,8.2349084,0.0054600000000000004,67.43,79.54700000000003,1004.31,83.2,7.135827000000001,0.00702,59.095
311,5.4833333,-53.216666700000005,79.77200000000003,1012.5,79.93,12.073491200000001,0.0035099999999999997,45.46,82.58000000000004,1012.03,80.05,11.3845148,0.0019500000000000001,30.63,81.17600000000004,1012.265,79.99000000000001,11.729003,0.00273,38.045
312,4.283333,21.016667,79.46600000000001,989.74,73.85,4.429134,0.0066300000000000005,53.37,75.27200000000003,983.68,88.07,3.8385827999999997,0.00741,65.18,77.36900000000003,986.71,80.96,4.1338584,0.00702,59.275000000000006
313,4.183333,19.9,79.46600000000001,989.74,73.85,4.429134,0.0066300000000000005,53.37,75.27200000000003,983.68,88.07,3.8385827999999997,0.00741,65.18,77.36900000000003,986.71,80.96,4.1338584,0.00702,59.275000000000006
314,3.9261111,41.8461111,82.77800000000006,998.61,55.33,15.091864,0.0039000000000000003,29.69,77.73800000000004,997.19,74.51,12.5000004,0.00507,52.52,80.25800000000005,997.9000000000001,64.92,13.7959322,0.004485,41.105000000000004
315,3.75,8.7833333,81.80600000000003,1009.5,81.33,9.2519688,0.00429,41.13,78.15200000000007,1010.92,88.17,8.1364832,0.007019999999999999,62.21,79.97900000000004,1010.21,84.75,8.694226,0.005655,51.67
316,3.6280556000000006,31.753611100000004,76.94600000000005,964.12,57.56,5.347769199999999,0.007019999999999999,47.06,71.58200000000002,961.41,81.95,3.9041995999999997,0.0117,49.2,74.26400000000004,962.765,69.755,4.625984399999999,0.00936,48.13
317,3.5163888999999995,39.0691667,67.82000000000006,930.96,59.95,6.1351708,0.00585,44.85,63.08600000000007,895.05,78.41,5.5118111999999995,0.0066300000000000005,47.1,65.45300000000006,913.005,69.18,5.823491,0.006240000000000001,45.975
318,3.4836111000000005,34.1491667,77.342,964.43,58.26,9.02231,0.00585,43.12,71.47400000000002,946.87,82.41,5.8727036,0.007019999999999999,52.08,74.40800000000002,955.65,70.335,7.447506799999999,0.006435,47.599999999999994
319,3.45,8.55,81.80600000000003,1009.5,81.33,9.2519688,0.00429,41.13,78.15200000000007,1010.92,88.17,8.1364832,0.007019999999999999,62.21,79.97900000000004,1010.21,84.75,8.694226,0.005655,51.67
320,3.0833333,172.81666669999998,81.14000000000001,1009.71,85.14,11.6797904,0.0066300000000000005,60.1,79.66400000000003,1011.97,85.16,16.076116000000003,0.0019500000000000001,53.66,80.40200000000002,1010.84,85.15,13.8779532,0.00429,56.879999999999995
321,3.083333,-59.95,84.57800000000006,1009.95,58.73,15.485564799999999,0.00234,37.67,83.96600000000001,1009.44,66.05,9.4816276,0.00234,33.13,84.27200000000003,1009.695,62.39,12.4835962,0.00234,35.400000000000006
322,2.816667,-60.666667,84.57800000000006,1009.95,58.73,15.485564799999999,0.00234,37.67,83.96600000000001,1009.44,66.05,9.4816276,0.00234,33.13,84.27200000000003,1009.695,62.39,12.4835962,0.00234,35.400000000000006
323,2.0833333,11.483333300000002,80.29400000000007,1005.33,88.13,8.7926512,0.00858,58.28,77.18000000000004,1004.75,93.23,8.3333336,0.0066300000000000005,74.66,78.73700000000005,1005.04,90.68,8.562992399999999,0.007605000000000001,66.47
324,2.05,173.2666667,81.14000000000001,1009.71,85.14,11.6797904,0.0066300000000000005,60.1,79.66400000000003,1011.97,85.16,16.076116000000003,0.0019500000000000001,53.66,80.40200000000002,1010.84,85.15,13.8779532,0.00429,56.879999999999995
325,1.6480556,14.5805556,78.47600000000008,980.54,68.81,7.1850396,0.00507,47.65,73.00400000000005,970.03,88.67,5.8727036,0.0078000000000000005,63.85,75.74000000000007,975.285,78.74000000000001,6.5288716,0.006435,55.75
326,1.6380556,18.0666667,78.74600000000005,996.54,81.63,4.6587928,0.01014,57.66,76.424,992.52,87.06,4.0682416,0.00585,64.24,77.58500000000004,994.53,84.345,4.3635172,0.007995,60.949999999999996
327,1.6166667,11.5833333,80.29400000000007,1005.33,88.13,8.7926512,0.00858,58.28,77.18000000000004,1004.75,93.23,8.3333336,0.0066300000000000005,74.66,78.73700000000005,1005.04,90.68,8.562992399999999,0.007605000000000001,66.47
328,1.2930556,103.8558333,82.63399999999999,1010.29,77,9.84252,0.0027300000000000002,67.5,82.59800000000003,1010.64,79.11,7.5787404,0.00468,66.45,82.61600000000001,1010.4649999999999,78.055,8.7106302,0.003705,66.975
329,1.2883333,-78.83694440000001,55.79600000000005,932.16,84.97,5.1181104,0.01209,65.2,56.13800000000005,891.7,81.27,4.593176,0.00936,62.32,55.96700000000005,911.9300000000001,83.12,4.855643199999999,0.010725,63.760000000000005
330,1.2491667,-78.9830556,55.79600000000005,932.16,84.97,5.1181104,0.01209,65.2,56.13800000000005,891.7,81.27,4.593176,0.00936,62.32,55.96700000000005,911.9300000000001,83.12,4.855643199999999,0.010725,63.760000000000005
331,-1.1438889,31.3947222,67.91000000000008,994.1,79.1,6.2664044,0.00468,48.95,68.558,991.34,75.51,7.0866144,0.00234,48.99,68.23400000000004,992.72,77.305,6.6765094000000005,0.00351,48.97
332,-1.2166667,31.65,67.91000000000008,994.1,79.1,6.2664044,0.00468,48.95,68.558,991.34,75.51,7.0866144,0.00234,48.99,68.23400000000004,992.72,77.305,6.6765094000000005,0.00351,48.97
333,-1.4833333,29.616666700000003,64.36400000000003,930.58,84.11,4.3963256,0.00897,55.22,64.47200000000004,900.28,83.93,4.8228348,0.0066300000000000005,61.45,64.41800000000003,915.4300000000001,84.02000000000001,4.6095802,0.0078000000000000005,58.335
334,-1.5775,30.0625,67.91000000000008,994.1,79.1,6.2664044,0.00468,48.95,68.558,991.34,75.51,7.0866144,0.00234,48.99,68.23400000000004,992.72,77.305,6.6765094000000005,0.00351,48.97
335,-2.0166667,147.2666667,80.31200000000005,1006.79,84.27,10.695538399999998,0.00624,59.48,80.51000000000008,1006.25,85.83,7.1194228,0.00429,59.45,80.41100000000006,1006.52,85.05,8.9074806,0.005265000000000001,59.465
336,-2.5666667000000003,150.8,81.14000000000001,1009.71,85.14,11.6797904,0.0066300000000000005,60.1,79.66400000000003,1011.97,85.16,16.076116000000003,0.0019500000000000001,53.66,80.40200000000002,1010.84,85.15,13.8779532,0.00429,56.879999999999995
337,-2.5847222000000003,30.0972222,67.91000000000008,994.1,79.1,6.2664044,0.00468,48.95,68.558,991.34,75.51,7.0866144,0.00234,48.99,68.23400000000004,992.72,77.305,6.6765094000000005,0.00351,48.97
338,-2.8494444,30.336111100000004,67.91000000000008,994.1,79.1,6.2664044,0.00468,48.95,68.558,991.34,75.51,7.0866144,0.00234,48.99,68.23400000000004,992.72,77.305,6.6765094000000005,0.00351,48.97
339,-3.4813889,-80.245,79.808,1010.72,75.56,7.2506564,0.0054600000000000004,67.21,74.066,1011.54,79.24,7.841207600000001,0.00078,57.63,76.93700000000001,1011.13,77.4,7.5459320000000005,0.0031200000000000004,62.42
340,-3.5030556000000006,-80.27305559999999,79.808,1010.72,75.56,7.2506564,0.0054600000000000004,67.21,74.066,1011.54,79.24,7.841207600000001,0.00078,57.63,76.93700000000001,1011.13,77.4,7.5459320000000005,0.0031200000000000004,62.42
341,-4.616666700000001,55.45,81.95,1014.54,83.36,22.112861600000002,0.00039,33.82,80.22200000000004,1016.68,85.68,16.5026252,0.00117,44.39,81.08600000000001,1015.6099999999999,84.52000000000001,19.3077434,0.00078,39.105000000000004
342,-5.55,12.2,82.00400000000005,1009.87,83.27,9.3175856,0.0039000000000000003,48.94,78.49400000000007,1013.16,84.63,11.48294,0.00117,70.6,80.24900000000005,1011.515,83.94999999999999,10.4002628,0.002535,59.769999999999996
343,-5.6666667,176.1333333,81.14000000000001,1009.71,85.14,11.6797904,0.0066300000000000005,60.1,79.66400000000003,1011.97,85.16,16.076116000000003,0.0019500000000000001,53.66,80.40200000000002,1010.84,85.15,13.8779532,0.00429,56.879999999999995
344,-6.134903,12.368935,80.24000000000002,1004.71,83.24,6.0039372,0.0078000000000000005,62.58,79.25,1004.11,76.57,7.874015999999999,0.00234,60.97,79.745,1004.4100000000001,79.905,6.9389766,0.00507,61.775
345,-6.2833333,176.31666669999998,81.14000000000001,1009.71,85.14,11.6797904,0.0066300000000000005,60.1,79.66400000000003,1011.97,85.16,16.076116000000003,0.0019500000000000001,53.66,80.40200000000002,1010.84,85.15,13.8779532,0.00429,56.879999999999995
346,-7.9333333,-14.4166667,81.28399999999999,1012.02,83.88,10.334646,0.00234,50.15,78.96200000000006,1013.77,89.01,9.120735199999999,0.007019999999999999,71.56,80.12300000000002,1012.895,86.445,9.727690599999999,0.00468,60.855000000000004
347,-8.1,156.85,81.14000000000001,1009.71,85.14,11.6797904,0.0066300000000000005,60.1,79.66400000000003,1011.97,85.16,16.076116000000003,0.0019500000000000001,53.66,80.40200000000002,1010.84,85.15,13.8779532,0.00429,56.879999999999995
348,-8.1333333,159.58333330000002,81.14000000000001,1009.71,85.14,11.6797904,0.0066300000000000005,60.1,79.66400000000003,1011.97,85.16,16.076116000000003,0.0019500000000000001,53.66,80.40200000000002,1010.84,85.15,13.8779532,0.00429,56.879999999999995
349,-8.4666667,29.6666667,74.55200000000008,973.54,87.84,6.7585304,0.00819,54.7,76.78399999999999,957.26,76.85,7.9396328,0.0027300000000000002,45.88,75.66800000000003,965.4,82.345,7.3490816,0.00546,50.290000000000006
350,-8.766666699999998,31.1333333,64.11200000000005,940.3,87.39,4.6259844,0.01209,60.24,67.78399999999999,910.77,57.95,7.9068244000000005,0.00117,31.09,65.94800000000002,925.535,72.67,6.266404400000001,0.0066300000000000005,45.665
351,-8.981666699999998,-158.0605556,72.41000000000008,1017.05,70.85,12.467191999999999,0.00429,46.94,77.86400000000003,1015.28,74.92,11.4173232,0.00507,44.32,75.13700000000006,1016.165,72.88499999999999,11.9422576,0.00468,45.629999999999995
352,-9.7166667,33.2666667,64.67000000000006,945.96,87.56,4.560367599999999,0.012870000000000001,61.26,68.07200000000003,928.75,59.59,7.5131236,0.00156,27.69,66.37100000000004,937.355,73.575,6.0367456,0.007215000000000001,44.475
353,-9.8,-139.0333333,72.41000000000008,1017.05,70.85,12.467191999999999,0.00429,46.94,77.86400000000003,1015.28,74.92,11.4173232,0.00507,44.32,75.13700000000006,1016.165,72.88499999999999,11.9422576,0.00468,45.629999999999995
354,-9.9333333,33.9333333,64.67000000000006,945.96,87.56,4.560367599999999,0.012870000000000001,61.26,68.07200000000003,928.75,59.59,7.5131236,0.00156,27.69,66.37100000000004,937.355,73.575,6.0367456,0.007215000000000001,44.475
355,-10.425,-161.03527780000002,72.41000000000008,1017.05,70.85,12.467191999999999,0.00429,46.94,77.86400000000003,1015.28,74.92,11.4173232,0.00507,44.32,75.13700000000006,1016.165,72.88499999999999,11.9422576,0.00468,45.629999999999995
356,-10.8,-65.3833333,79.17800000000007,1010.84,86.32,4.2322836,0.00819,52.38,82.00400000000005,1010.07,76.42,4.6259844,0.00429,37.93,80.59100000000007,1010.455,81.37,4.4291339999999995,0.00624,45.155
357,-10.983333300000002,-66.1,79.17800000000007,1010.84,86.32,4.2322836,0.00819,52.38,82.00400000000005,1010.07,76.42,4.6259844,0.00429,37.93,80.59100000000007,1010.455,81.37,4.4291339999999995,0.00624,45.155
358,-11.3847222,43.2844444,81.78800000000004,1013.86,85.59,12.8280844,0.013649999999999999,50.85,78.53000000000004,1016.75,81.16,15.4527564,0.00039,24.89,80.15900000000005,1015.3050000000001,83.375,14.1404204,0.007019999999999999,37.870000000000005
359,-11.704166699999998,43.2402778,81.78800000000004,1013.86,85.59,12.8280844,0.013649999999999999,50.85,78.53000000000004,1016.75,81.16,15.4527564,0.00039,24.89,80.15900000000005,1015.3050000000001,83.375,14.1404204,0.007019999999999999,37.870000000000005
360,-11.75911,130.63815300000002,81.23000000000005,1006.3,85.19,9.0551184,0.00624,54.32,81.14000000000001,1004.83,79.48,8.431758799999999,0.00117,31.79,81.18500000000003,1005.565,82.33500000000001,8.7434386,0.003705,43.055
361,-12.02811,135.564865,81.23000000000005,1006.3,85.19,9.0551184,0.00624,54.32,81.14000000000001,1004.83,79.48,8.431758799999999,0.00117,31.79,81.18500000000003,1005.565,82.33500000000001,8.7434386,0.003705,43.055
362,-12.696666699999998,45.0666667,82.65200000000007,1009.81,79.4,9.84252,0.00429,40.36,81.35600000000002,1014.86,69.43,13.156168399999999,0.00039,20.86,82.00400000000005,1012.335,74.415,11.4993442,0.00234,30.61
363,-12.7016667,45.1205556,82.65200000000007,1009.81,79.4,9.84252,0.00429,40.36,81.35600000000002,1014.86,69.43,13.156168399999999,0.00039,20.86,82.00400000000005,1012.335,74.415,11.4993442,0.00234,30.61
364,-12.9608333,40.5077778,81.78800000000004,1013.86,85.59,12.8280844,0.013649999999999999,50.85,78.53000000000004,1016.75,81.16,15.4527564,0.00039,24.89,80.15900000000005,1015.3050000000001,83.375,14.1404204,0.007019999999999999,37.870000000000005
365,-13.125555599999998,38.9997222,81.78800000000004,1013.86,85.59,12.8280844,0.013649999999999999,50.85,78.53000000000004,1016.75,81.16,15.4527564,0.00039,24.89,80.15900000000005,1015.3050000000001,83.375,14.1404204,0.007019999999999999,37.870000000000005
366,-13.2,49.05,82.65200000000007,1009.81,79.4,9.84252,0.00429,40.36,81.35600000000002,1014.86,69.43,13.156168399999999,0.00039,20.86,82.00400000000005,1012.335,74.415,11.4993442,0.00234,30.61
367,-13.2166667,-176.15,66.79400000000007,1017.53,77.41,12.6640424,0.00429,45.13,58.604000000000056,1017.13,79.13,15.813648800000001,0.0039000000000000003,51.16,62.69900000000006,1017.3299999999999,78.27,14.238845600000001,0.0040950000000000005,48.144999999999996
368,-13.233333300000002,-176.15,66.79400000000007,1017.53,77.41,12.6640424,0.00429,45.13,58.604000000000056,1017.13,79.13,15.813648800000001,0.0039000000000000003,51.16,62.69900000000006,1017.3299999999999,78.27,14.238845600000001,0.0040950000000000005,48.144999999999996
369,-13.4166667,-172.35,66.79400000000007,1017.53,77.41,12.6640424,0.00429,45.13,58.604000000000056,1017.13,79.13,15.813648800000001,0.0039000000000000003,51.16,62.69900000000006,1017.3299999999999,78.27,14.238845600000001,0.0040950000000000005,48.144999999999996
370,-13.4333333,-172.33333330000002,66.79400000000007,1017.53,77.41,12.6640424,0.00429,45.13,58.604000000000056,1017.13,79.13,15.813648800000001,0.0039000000000000003,51.16,62.69900000000006,1017.3299999999999,78.27,14.238845600000001,0.0040950000000000005,48.144999999999996
371,-13.6833333,48.45,82.65200000000007,1009.81,79.4,9.84252,0.00429,40.36,81.35600000000002,1014.86,69.43,13.156168399999999,0.00039,20.86,82.00400000000005,1012.335,74.415,11.4993442,0.00234,30.61
372,-13.883333300000002,167.55,75.02000000000007,1013.06,76.42,12.631234000000001,0.0066300000000000005,47.83,69.692,1016.41,70.65,13.320210399999999,0.0035099999999999997,35.4,72.35600000000002,1014.7349999999999,73.535,12.9757222,0.00507,41.614999999999995
373,-15.5333333,167.16666669999998,75.02000000000007,1013.06,76.42,12.631234000000001,0.0066300000000000005,47.83,69.692,1016.41,70.65,13.320210399999999,0.0035099999999999997,35.4,72.35600000000002,1014.7349999999999,73.535,12.9757222,0.00507,41.614999999999995
374,-15.9333333,-5.7166667,68.21600000000001,957.25,76.12,4.560367599999999,0.00858,51.9,71.47400000000002,935.05,55.7,5.1181104,0.00156,32.43,69.84500000000001,946.15,65.91,4.839238999999999,0.005070000000000001,42.165
375,-15.95,-173.75,66.79400000000007,1017.53,77.41,12.6640424,0.00429,45.13,58.604000000000056,1017.13,79.13,15.813648800000001,0.0039000000000000003,51.16,62.69900000000006,1017.3299999999999,78.27,14.238845600000001,0.0040950000000000005,48.144999999999996
376,-16.4833333,-151.75,65.01200000000006,1017.06,81.36,10.7283468,0.0039000000000000003,42.29,57.07400000000001,1015.17,82.69,13.8451448,0.0035099999999999997,46,61.043000000000035,1016.115,82.025,12.2867458,0.003705,44.144999999999996
377,-16.5166667,28.8,70.41200000000006,965.73,80.66,9.1535436,0.00468,41.05,78.00800000000001,945.05,36.76,13.877953200000002,0.00039,19.91,74.21000000000004,955.39,58.709999999999994,11.515748400000001,0.002535,30.479999999999997
378,-16.783333300000002,31.5833333,67.96400000000003,997.8,75.58,9.2519688,0.0039000000000000003,39.56,71.15,970.98,48.19,12.4343836,0.00078,20.38,69.55700000000002,984.39,61.885,10.8431762,0.00234,29.97
379,-17.4,15.883333300000002,68.21600000000001,957.25,76.12,4.560367599999999,0.00858,51.9,71.47400000000002,935.05,55.7,5.1181104,0.00156,32.43,69.84500000000001,946.15,65.91,4.839238999999999,0.005070000000000001,42.165
380,-17.466666699999998,16.3333333,68.21600000000001,957.25,76.12,4.560367599999999,0.00858,51.9,71.47400000000002,935.05,55.7,5.1181104,0.00156,32.43,69.84500000000001,946.15,65.91,4.839238999999999,0.005070000000000001,42.165
381,-17.8166667,25.15,73.65200000000007,977.08,71.05,8.005249599999999,0.00429,33.69,80.38399999999999,962.45,32.68,10.5643048,0.00039,21.76,77.01800000000003,969.7650000000001,51.864999999999995,9.2847772,0.00234,27.725
382,-18.1666667,24.4666667,73.65200000000007,977.08,71.05,8.005249599999999,0.00429,33.69,80.38399999999999,962.45,32.68,10.5643048,0.00039,21.76,77.01800000000003,969.7650000000001,51.864999999999995,9.2847772,0.00234,27.725
383,-18.475,-70.30417,70.64600000000004,1012.42,68.06,8.858268,0.00039,18.3,62.11400000000003,1005.95,77.08,8.530184,0.00039,52.61,66.38000000000004,1009.185,72.57,8.694226,0.00039,35.455
